tramo,zona,fecha,dia_semana,hora,total_registros,speed_promedio,pct_detenido,pct_lento,pct_normal,pct_fluido,temperatura_max,temperatura_min,precipitacion,pct_congestion,nivel_congestion,es_hora_pico,zona_cod,tramo_cod,velocidad_hora_anterior,hora_anterior_obs,gap_anterior_horas,promedio_movil_2,promedio_movil_3,tendencia,velocidad_siguiente,hora_siguiente_obs,gap_siguiente_horas,es_sintetico
MC_A2,mercado_campesino,2026-06-10,2,18,14,2.629481158142374,0.5714285714285714,0.3571428571428571,0.0714285714285714,0.0,20.0,8.7,0.0,0.9286,ALTO,1,0,1,5.075910673683029,17.0,1.0,3.8526959159127014,4.297710431808978,-2.446429515540655,2.9294245051254104,19.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,18,14,3.5854696580605467,0.5714285714285714,0.3571428571428571,0.0714285714285714,0.0,20.0,8.7,0.0,0.9286,ALTO,1,0,1,7.1827933125990295,17.0,1.0,5.384131485329788,5.318667478087036,-3.597323654538483,4.023367667553702,19.0,1.0,1
MC_A2,mercado_campesino,2026-06-21,6,6,20,4.074376206555179,0.7,0.2,0.05,0.05,29.1,0.2,0.0,0.9,ALTO,0,0,1,,,,,,,2.5796377979474454,7.0,1.0,1
MC_A2,mercado_campesino,2026-06-21,6,6,20,1.9181252122483734,0.7,0.2,0.05,0.05,29.1,0.2,0.0,0.9,ALTO,0,0,1,,,,,,,3.360963611963645,7.0,1.0,1
MC_A2,mercado_campesino,2026-06-21,6,6,20,4.223505937514791,0.7,0.2,0.05,0.05,29.1,0.2,0.0,0.9,ALTO,0,0,1,,,,,,,6.56713004027327,7.0,1.0,1
MC_A2,mercado_campesino,2026-06-21,6,6,20,4.485287369865377,0.7,0.2,0.05,0.05,29.1,0.2,0.0,0.9,ALTO,0,0,1,,,,,,,5.450366279497754,7.0,1.0,1
MC_A2,mercado_campesino,2026-06-21,6,6,20,3.5898598498561096,0.7,0.2,0.05,0.05,29.1,0.2,0.0,0.9,ALTO,0,0,1,,,,,,,2.3673049975445712,7.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,7,8,11.432955174646033,0.25,0.375,0.375,0.0,20.0,8.7,0.0,0.625,MEDIO,1,0,2,,,,,,,11.086040916054369,8.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,7,8,14.051911694898097,0.25,0.375,0.375,0.0,20.0,8.7,0.0,0.625,MEDIO,1,0,2,,,,,,,11.004633633838615,8.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,7,8,12.959844955384789,0.25,0.375,0.375,0.0,20.0,8.7,0.0,0.625,MEDIO,1,0,2,,,,,,,10.935603392877512,8.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,7,8,13.038647487427067,0.25,0.375,0.375,0.0,20.0,8.7,0.0,0.625,MEDIO,1,0,2,,,,,,,12.025890303826344,8.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,7,8,12.117394092876554,0.25,0.375,0.375,0.0,20.0,8.7,0.0,0.625,MEDIO,1,0,2,,,,,,,11.665491417877483,8.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,8,10,11.145672358836077,0.3,0.3,0.4,0.0,20.0,8.7,0.0,0.6,MEDIO,1,0,2,12.627634083478322,7.0,1.0,11.8866532211572,11.077213258549245,-1.481961724642245,8.948155173776648,9.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,8,10,10.662431400638209,0.3,0.3,0.4,0.0,20.0,8.7,0.0,0.6,MEDIO,1,0,2,11.16812853834586,7.0,1.0,10.915279969492033,10.429631090772466,-0.5056971377076511,9.479442146910776,9.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,8,10,13.036820984051255,0.3,0.3,0.4,0.0,20.0,8.7,0.0,0.6,MEDIO,1,0,2,12.385445083005134,7.0,1.0,12.711133033528196,11.626866466796576,0.6513759010461211,9.232896956896845,9.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,8,10,11.941973590607818,0.3,0.3,0.4,0.0,20.0,8.7,0.0,0.6,MEDIO,1,0,2,13.355629916215168,7.0,1.0,12.648801753411494,11.585312280052108,-1.4136563256073504,9.519057325006573,9.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,8,10,11.352118810191275,0.3,0.3,0.4,0.0,20.0,8.7,0.0,0.6,MEDIO,1,0,2,13.186557628334217,7.0,1.0,12.269338219262746,11.33233659061961,-1.8344388181429423,9.696308304954346,9.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,9,9,10.633467716414913,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,20.0,8.7,0.0,0.5556,MEDIO,0,0,2,11.855121902983546,8.0,1.0,11.24429480969923,11.487863206466153,-1.2216541865686334,11.963393730869074,10.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,9,9,8.175082396505283,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,20.0,8.7,0.0,0.5556,MEDIO,0,0,2,13.097636199936911,8.0,1.0,10.636359298221098,11.082572865480733,-4.922553803431628,14.459214276362273,10.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,9,9,9.181356650299774,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,20.0,8.7,0.0,0.5556,MEDIO,0,0,2,11.375602755928481,8.0,1.0,10.278479703114128,10.84398646874275,-2.1942461056287073,14.237223870982865,10.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,9,9,8.39613487057748,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,20.0,8.7,0.0,0.5556,MEDIO,0,0,2,10.94254545196032,8.0,1.0,9.6693401612689,10.437893440845933,-2.5464105813828404,13.544625116028897,10.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,9,9,8.999270050726118,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,20.0,8.7,0.0,0.5556,MEDIO,0,0,2,11.695663949831202,8.0,1.0,10.347467000278659,10.889978000185772,-2.696393899105084,12.861633141495314,10.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,16,10,12.28578255923086,0.4,0.1,0.4,0.1,20.0,8.7,0.0,0.5,MEDIO,0,0,2,14.191540564383093,10.0,6.0,13.238661561806977,12.607255856019465,-1.905758005152233,13.933829878170291,17.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,16,10,12.545143219432406,0.4,0.1,0.4,0.1,20.0,8.7,0.0,0.5,MEDIO,0,0,2,11.26437321184029,10.0,6.0,11.904758215636349,11.71798695857238,1.2807700075921158,13.815899020382167,17.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,16,10,11.286141370779822,0.4,0.1,0.4,0.1,20.0,8.7,0.0,0.5,MEDIO,0,0,2,11.968181941230036,10.0,6.0,11.62716165600493,11.532922585484767,-0.6820405704502139,13.113720014074751,17.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,16,10,11.717139066549201,0.4,0.1,0.4,0.1,20.0,8.7,0.0,0.5,MEDIO,0,0,2,13.77538124094911,10.0,6.0,12.746260153749155,12.278988250647584,-2.0582421743999095,12.734250427101975,17.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,16,10,12.02593189083075,0.4,0.1,0.4,0.1,20.0,8.7,0.0,0.5,MEDIO,0,0,2,12.590113708951915,10.0,6.0,12.308022799891333,11.986830014742369,-0.5641818181211651,13.579742633011529,17.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,17,7,14.706053708461242,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.0,20.0,8.7,0.0,0.5714,MEDIO,1,0,2,12.455555690723035,16.0,1.0,13.58080469959214,12.868684614542907,2.2504980177382077,14.88220933039933,18.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,17,7,13.726342035253769,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.0,20.0,8.7,0.0,0.5714,MEDIO,1,0,2,11.410831588611485,16.0,1.0,12.568586811932626,12.193872689436565,2.315510446642284,13.560486466405361,18.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,17,7,14.062434855195823,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.0,20.0,8.7,0.0,0.5714,MEDIO,1,0,2,12.149482792617004,16.0,1.0,13.105958823906413,12.55212069741909,1.9129520625788192,12.831982929148923,18.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,17,7,13.93374934738291,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.0,20.0,8.7,0.0,0.5714,MEDIO,1,0,2,12.19321265927228,16.0,1.0,13.063481003327595,12.523802150366544,1.7405366881106303,15.881233458812119,18.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,17,7,15.446034727691423,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.0,20.0,8.7,0.0,0.5714,MEDIO,1,0,2,11.277664535916625,16.0,1.0,13.361849631804024,12.72271456935083,4.168370191774798,13.506708102444035,18.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,18,8,12.511084915735111,0.125,0.25,0.625,0.0,20.0,8.7,0.0,0.375,BAJO,1,0,2,13.357064392084599,17.0,1.0,12.934074653909855,12.940176753400221,-0.8459794763494877,4.267183666402037,19.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,18,8,14.770846906442872,0.125,0.25,0.625,0.0,20.0,8.7,0.0,0.375,BAJO,1,0,2,13.239917874437396,17.0,1.0,14.005382390440133,13.654381911087071,1.530929032005476,3.446215230326267,19.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,18,8,11.932156336991591,0.125,0.25,0.625,0.0,20.0,8.7,0.0,0.375,BAJO,1,0,2,13.719433769658728,17.0,1.0,12.825795053325159,12.867990353010422,-1.7872774326671372,3.100585305778435,19.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,18,8,13.301789212045964,0.125,0.25,0.625,0.0,20.0,8.7,0.0,0.375,BAJO,1,0,2,13.1148134423055,17.0,1.0,13.208301327175732,13.12299453557747,0.1869757697404637,3.920199570465904,19.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,18,8,12.261949079390345,0.125,0.25,0.625,0.0,20.0,8.7,0.0,0.375,BAJO,1,0,2,12.615177352850587,17.0,1.0,12.438563216120466,12.60983579487396,-0.35322827346024255,5.802569805915085,19.0,1.0,1
MC_A3,mercado_campesino,2026-06-21,6,6,9,9.021209868860659,0.0,0.8888888888888888,0.1111111111111111,0.0,29.100000000000005,0.2,0.0,0.8889,ALTO,0,0,2,,,,,,,17.238154162825747,7.0,1.0,1
MC_A3,mercado_campesino,2026-06-21,6,6,9,11.666198279492786,0.0,0.8888888888888888,0.1111111111111111,0.0,29.100000000000005,0.2,0.0,0.8889,ALTO,0,0,2,,,,,,,20.62602722366639,7.0,1.0,1
MC_A3,mercado_campesino,2026-06-21,6,6,9,9.119290754136866,0.0,0.8888888888888888,0.1111111111111111,0.0,29.100000000000005,0.2,0.0,0.8889,ALTO,0,0,2,,,,,,,17.85491588545579,7.0,1.0,1
MC_A3,mercado_campesino,2026-06-21,6,6,9,10.40026389177712,0.0,0.8888888888888888,0.1111111111111111,0.0,29.100000000000005,0.2,0.0,0.8889,ALTO,0,0,2,,,,,,,19.630140849517005,7.0,1.0,1
MC_A3,mercado_campesino,2026-06-21,6,6,9,9.275661452741597,0.0,0.8888888888888888,0.1111111111111111,0.0,29.100000000000005,0.2,0.0,0.8889,ALTO,0,0,2,,,,,,,17.959020294079142,7.0,1.0,1
MC_A4,mercado_campesino,2026-06-09,1,15,3,10.007556239420165,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,16.2,8.8,0.0,0.6667,MEDIO,0,0,3,,,,,,,13.627093884589934,17.0,2.0,1
MC_A4,mercado_campesino,2026-06-09,1,15,3,9.007074771677468,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,16.2,8.8,0.0,0.6667,MEDIO,0,0,3,,,,,,,13.133928796425515,17.0,2.0,1
MC_A4,mercado_campesino,2026-06-09,1,15,3,8.140818940574608,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,16.2,8.8,0.0,0.6667,MEDIO,0,0,3,,,,,,,13.043420260693246,17.0,2.0,1
MC_A4,mercado_campesino,2026-06-09,1,15,3,9.102282431910362,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,16.2,8.8,0.0,0.6667,MEDIO,0,0,3,,,,,,,13.451372302729437,17.0,2.0,1
MC_A4,mercado_campesino,2026-06-09,1,15,3,8.851670870548267,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,16.2,8.8,0.0,0.6667,MEDIO,0,0,3,,,,,,,13.658988427669964,17.0,2.0,1
MC_A4,mercado_campesino,2026-06-10,2,8,8,7.378377969568721,0.375,0.5,0.125,0.0,20.0,8.7,0.0,0.875,ALTO,1,0,3,8.968144792625804,7.0,1.0,8.173261381097262,8.476618698509286,-1.589766823057083,6.680095540482066,9.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,8,8,6.546104233246481,0.375,0.5,0.125,0.0,20.0,8.7,0.0,0.875,ALTO,1,0,3,8.83340653158992,7.0,1.0,7.689755382418201,8.154281366056578,-2.2873022983434392,5.749157419804295,9.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,8,8,6.7745109556471945,0.375,0.5,0.125,0.0,20.0,8.7,0.0,0.875,ALTO,1,0,3,8.74895190739229,7.0,1.0,7.761731431519742,8.202265398790939,-1.9744409517450947,8.190507269474832,9.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,8,8,7.864647673443437,0.375,0.5,0.125,0.0,20.0,8.7,0.0,0.875,ALTO,1,0,3,9.167996923489646,7.0,1.0,8.516322298466541,8.705325976755471,-1.3033492500462094,5.713163154240663,9.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,8,8,5.535151112590221,0.375,0.5,0.125,0.0,20.0,8.7,0.0,0.875,ALTO,1,0,3,9.866469885750083,7.0,1.0,7.700810499170152,8.161651443891211,-4.331318773159863,6.602895256329015,9.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,9,8,6.7914518617679684,0.5,0.375,0.125,0.0,20.0,8.7,0.0,0.875,ALTO,0,0,3,4.986835230563108,8.0,1.0,5.889143546165538,6.481651252999247,1.8046166312048602,9.804412764169843,10.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,9,8,6.769140989000013,0.5,0.375,0.125,0.0,20.0,8.7,0.0,0.875,ALTO,0,0,3,5.536869146546378,8.0,1.0,6.153005067773195,6.657558934071019,1.2322718424536347,8.59102346810302,10.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,9,8,6.603734832049627,0.5,0.375,0.125,0.0,20.0,8.7,0.0,0.875,ALTO,0,0,3,6.545507020823613,8.0,1.0,6.574620926436619,6.938636173179968,0.05822781122601395,8.74658563790867,10.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,9,8,6.285239562591552,0.5,0.375,0.125,0.0,20.0,8.7,0.0,0.875,ALTO,0,0,3,6.281447693467359,8.0,1.0,6.2833436280294555,6.744451307575193,0.003791869124192715,9.132324929911098,10.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,9,8,7.651296971698286,0.5,0.375,0.125,0.0,20.0,8.7,0.0,0.875,ALTO,0,0,3,4.273811576504134,8.0,1.0,5.96255427410121,6.5305917382896945,3.377485395194152,8.79456817917616,10.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,16,5,7.153097857820142,0.4,0.4,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,0,0,3,9.256730066906247,10.0,6.0,8.204913962363195,7.900498197131018,-2.103632209086105,10.677420290030351,17.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,16,5,5.476309261454425,0.4,0.4,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,0,0,3,9.28448652814838,10.0,6.0,7.380397894801402,7.35082081875649,-3.8081772666939546,12.498215340526622,17.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,16,5,5.669606968961395,0.4,0.4,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,0,0,3,9.749240293651448,10.0,6.0,7.7094236313064215,7.570171309759836,-4.079633324690054,10.715054002948202,17.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,16,5,6.946810394953408,0.4,0.4,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,0,0,3,8.086769615206501,10.0,6.0,7.5167900050799545,7.441748892275524,-1.1399592202530933,10.70990980054392,17.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,16,5,8.127592273515393,0.4,0.4,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,0,0,3,9.50536539413151,10.0,6.0,8.816478833823453,8.308208111437857,-1.3777731206161175,12.502518597859037,17.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,17,4,12.021226928806888,0.25,0.5,0.25,0.0,20.0,8.7,0.0,0.75,ALTO,1,0,3,7.3808413561991495,16.0,1.0,9.701034142503019,8.953467206113123,4.640385572607738,9.262599725610864,18.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,17,4,11.380760241562365,0.25,0.5,0.25,0.0,20.0,8.7,0.0,0.75,ALTO,1,0,3,7.718154649867727,16.0,1.0,9.549457445715046,8.852416074921141,3.6626055916946383,7.492769504124382,18.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,17,4,11.057718441431614,0.25,0.5,0.25,0.0,20.0,8.7,0.0,0.75,ALTO,1,0,3,6.3950902009626365,16.0,1.0,8.726404321197126,8.303713991909195,4.662628240468978,8.608314555665306,18.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,17,4,9.97799962655344,0.25,0.5,0.25,0.0,20.0,8.7,0.0,0.75,ALTO,1,0,3,7.678570723565491,16.0,1.0,8.828285175059467,8.371634561150755,2.29942890298795,7.584639011417806,18.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,17,4,12.01587990008676,0.25,0.5,0.25,0.0,20.0,8.7,0.0,0.75,ALTO,1,0,3,7.651265405485374,16.0,1.0,9.833572652786067,9.04182621296849,4.364614494601387,9.329135476228343,18.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,18,4,8.383836638195742,0.5,0.25,0.25,0.0,20.0,8.7,0.0,0.75,ALTO,1,0,3,9.63649258405614,17.0,1.0,9.01016461112594,9.006776407417293,-1.2526559458603987,2.260110056062894,19.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,18,4,6.733460828756876,0.5,0.25,0.25,0.0,20.0,8.7,0.0,0.75,ALTO,1,0,3,10.550470539123072,17.0,1.0,8.641965683939974,8.76131045595998,-3.8170097103661966,3.628944165741287,19.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,18,4,8.302964261537145,0.5,0.25,0.25,0.0,20.0,8.7,0.0,0.75,ALTO,1,0,3,10.3937834485034,17.0,1.0,9.348373855020274,9.232249236680182,-2.0908191869662556,1.4389351564999884,19.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,18,4,7.778433512809993,0.5,0.25,0.25,0.0,20.0,8.7,0.0,0.75,ALTO,1,0,3,9.944817869861959,17.0,1.0,8.861625691335977,8.907750460890652,-2.1663843570519656,1.736069024264466,19.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,18,4,8.020621077784083,0.5,0.25,0.25,0.0,20.0,8.7,0.0,0.75,ALTO,1,0,3,12.002058645315094,17.0,1.0,10.011339861549589,9.674226574366392,-3.9814375675310103,2.846190422881326,19.0,1.0,1
MC_A4,mercado_campesino,2026-06-21,6,6,4,4.76265252221569,0.25,0.5,0.25,0.0,29.1,0.2,0.0,0.75,ALTO,0,0,3,,,,,,,9.121135010465219,7.0,1.0,1
MC_A4,mercado_campesino,2026-06-21,6,6,4,6.812478241855672,0.25,0.5,0.25,0.0,29.1,0.2,0.0,0.75,ALTO,0,0,3,,,,,,,9.2161301486345,7.0,1.0,1
MC_A4,mercado_campesino,2026-06-21,6,6,4,8.151817719824203,0.25,0.5,0.25,0.0,29.1,0.2,0.0,0.75,ALTO,0,0,3,,,,,,,7.067595368669994,7.0,1.0,1
MC_A4,mercado_campesino,2026-06-21,6,6,4,6.237307083301772,0.25,0.5,0.25,0.0,29.1,0.2,0.0,0.75,ALTO,0,0,3,,,,,,,9.369664817289518,7.0,1.0,1
MC_A4,mercado_campesino,2026-06-21,6,6,4,5.378205807761193,0.25,0.5,0.25,0.0,29.1,0.2,0.0,0.75,ALTO,0,0,3,,,,,,,10.137305668075447,7.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-09,1,15,4,23.022299453426953,0.0,0.25,0.5,0.25,16.2,8.8,0.0,0.25,BAJO,0,1,4,,,,,,,32.99865943624778,17.0,2.0,1
RSM_B1,rotonda_san_martin,2026-06-09,1,15,4,19.140473405649118,0.0,0.25,0.5,0.25,16.2,8.8,0.0,0.25,BAJO,0,1,4,,,,,,,32.86302370513152,17.0,2.0,1
RSM_B1,rotonda_san_martin,2026-06-09,1,15,4,25.915649426677046,0.0,0.25,0.5,0.25,16.2,8.8,0.0,0.25,BAJO,0,1,4,,,,,,,30.462409986808225,17.0,2.0,1
RSM_B1,rotonda_san_martin,2026-06-09,1,15,4,22.468703529500605,0.0,0.25,0.5,0.25,16.2,8.8,0.0,0.25,BAJO,0,1,4,,,,,,,30.61724169244297,17.0,2.0,1
RSM_B1,rotonda_san_martin,2026-06-09,1,15,4,17.932071586836045,0.0,0.25,0.5,0.25,16.2,8.8,0.0,0.25,BAJO,0,1,4,,,,,,,28.89031139512298,17.0,2.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,7,3,33.70300674279048,0.0,0.0,0.3333333333333333,0.6666666666666666,20.0,8.7,0.0,0.0,BAJO,1,1,4,,,,,,,27.33444358002299,8.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,7,3,38.46528550173766,0.0,0.0,0.3333333333333333,0.6666666666666666,20.0,8.7,0.0,0.0,BAJO,1,1,4,,,,,,,21.37541069314822,8.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,7,3,33.81671120149836,0.0,0.0,0.3333333333333333,0.6666666666666666,20.0,8.7,0.0,0.0,BAJO,1,1,4,,,,,,,31.87237948965577,8.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,7,3,31.26032224769833,0.0,0.0,0.3333333333333333,0.6666666666666666,20.0,8.7,0.0,0.0,BAJO,1,1,4,,,,,,,22.3519050323971,8.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,7,3,35.16939978261352,0.0,0.0,0.3333333333333333,0.6666666666666666,20.0,8.7,0.0,0.0,BAJO,1,1,4,,,,,,,29.2395725219468,8.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,8,4,25.79722021414871,0.0,0.0,0.5,0.5,20.0,8.7,0.0,0.0,BAJO,1,1,4,39.82550019200794,7.0,1.0,32.81136020307832,31.179795690941102,-14.028279977859228,26.207520736851237,9.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,8,4,29.228971690816323,0.0,0.0,0.5,0.5,20.0,8.7,0.0,0.0,BAJO,1,1,4,36.6233186845289,7.0,1.0,32.92614518767261,31.256319014003964,-7.394346993712574,32.28610858857375,9.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,8,4,24.902132699518734,0.0,0.0,0.5,0.5,20.0,8.7,0.0,0.0,BAJO,1,1,4,26.05341983380266,7.0,1.0,25.477776266660698,26.29073973332935,-1.1512871342839262,29.296534174108288,9.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,8,4,23.858475402488253,0.0,0.0,0.5,0.5,20.0,8.7,0.0,0.0,BAJO,1,1,4,34.77916852617759,7.0,1.0,29.318821964332923,28.851436865110838,-10.92069312368934,28.078618625889664,9.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,8,4,19.12837644417625,0.0,0.0,0.5,0.5,20.0,8.7,0.0,0.0,BAJO,1,1,4,29.160677802738753,7.0,1.0,24.1445271234575,25.401906971193892,-10.032301358562503,16.049099764340998,9.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,9,3,19.384756695269942,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.0,8.7,0.0,0.3333,BAJO,0,1,4,27.56687674924413,8.0,1.0,23.475816722257036,25.66443337039358,-8.182120053974188,21.83296649431602,10.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,9,3,23.80841902752251,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.0,8.7,0.0,0.3333,BAJO,0,1,4,19.91149280692483,8.0,1.0,21.859955917223672,24.587192833704673,3.896926220597681,10.11975186266017,10.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,9,3,22.891292560375856,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.0,8.7,0.0,0.3333,BAJO,0,1,4,23.800301329241506,8.0,1.0,23.345796944808683,25.577753518761345,-0.9090087688656503,21.56516036837908,10.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,9,3,25.567615325340764,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.0,8.7,0.0,0.3333,BAJO,0,1,4,26.321307393997856,8.0,1.0,25.94446135966931,27.310196462001766,-0.7536920686570916,22.808052325296757,10.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,9,3,23.613923584294376,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,20.0,8.7,0.0,0.3333,BAJO,0,1,4,27.940587012140234,8.0,1.0,25.777255298217305,27.198725754367093,-4.326663427845858,16.75447862408862,10.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,17,4,18.25772377180842,0.25,0.25,0.25,0.25,20.0,8.7,0.0,0.5,MEDIO,1,1,4,20.813212343853873,16.0,1.0,19.535468057831146,19.949571297813357,-2.555488572045455,13.835424832963357,18.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,17,4,17.372794323211338,0.25,0.25,0.25,0.25,20.0,8.7,0.0,0.5,MEDIO,1,1,4,22.153816712365494,16.0,1.0,19.763305517788417,20.10146293778487,-4.781022389154156,9.345818184784141,18.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,17,4,18.514236012307883,0.25,0.25,0.25,0.25,20.0,8.7,0.0,0.5,MEDIO,1,1,4,23.42813550983183,16.0,1.0,20.971185761069854,20.906716433305828,-4.913899497523946,2.207766700944166,18.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,17,4,13.642096684673273,0.25,0.25,0.25,0.25,20.0,8.7,0.0,0.5,MEDIO,1,1,4,13.874604275834718,16.0,1.0,13.758350480253995,16.09815957942859,-0.23250759116144515,0.8003592800489265,18.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,17,4,16.196951131249993,0.25,0.25,0.25,0.25,20.0,8.7,0.0,0.5,MEDIO,1,1,4,23.097169364140836,16.0,1.0,19.647060247695414,20.023966091056202,-6.900218232890843,9.267110188478021,18.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,18,9,11.26184726348393,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,20.0,8.7,0.0,0.6667,MEDIO,1,1,4,23.501385729848067,17.0,1.0,17.381616496666,18.106262849629186,-12.239538466364138,31.820233266133265,19.0,1.0,1
RSM_B1,rotonda_san_martin,2026-06-10,2,18,9,10.158719588107468,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,20.0,8.7,0.0,0.6667,MEDIO,1,1,4,24.593935302940874,17.0,1.0,17.376327445524172,18.102736815534637,-14.435215714833406,26.71406319386732,19.0,1.0,1
