tramo,zona,fecha,dia_semana,hora,total_registros,speed_promedio,pct_detenido,pct_lento,pct_normal,pct_fluido,temperatura_max,temperatura_min,precipitacion,pct_congestion,nivel_congestion,es_hora_pico,zona_cod,tramo_cod,velocidad_hora_anterior,hora_anterior_obs,gap_anterior_horas,promedio_movil_2,promedio_movil_3,tendencia,velocidad_siguiente,hora_siguiente_obs,gap_siguiente_horas,es_sintetico
MC_A2,mercado_campesino,2026-06-10,2,8,5,1.3116389040906649,0.4,0.4,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,1,0,1,6.9865304792680405,7.0,1.0,4.149084691679352,5.566056461119568,-5.674891575177376,2.084623903471842,9.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,8,5,9.299559675167053,0.4,0.4,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,1,0,1,17.407835400392003,7.0,1.0,13.353697537779528,11.702465025186351,-8.10827572522495,11.080718627788917,9.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,9,2,2.4336795035082748,0.5,0.5,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,1,2.976621073958628,8.0,1.0,2.705150288733451,4.620100192488967,-0.5429415704503531,0.0,10.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,9,2,1.9261672288260048,0.5,0.5,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,1,3.5875712946675113,8.0,1.0,2.756869261746758,4.654579507831172,-1.6614040658415066,5.188041420545142,10.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,9,2,0.0,0.5,0.5,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,1,5.912923712811572,8.0,1.0,2.956461856405786,4.787641237603857,-5.912923712811572,10.31283595475597,10.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,9,2,1.5433209143474609,0.5,0.5,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,1,5.8511912708964005,8.0,1.0,3.697256092621931,5.281504061747953,-4.307870356548939,3.042080696208674,10.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,9,2,0.0,0.5,0.5,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,1,4.7175825025969935,8.0,1.0,2.3587912512984968,4.389194167532331,-4.7175825025969935,6.438935363041639,10.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,16,4,15.61628181506805,0.0,1.0,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,1,7.075694159610587,10.0,6.0,11.345987987339319,9.122325324892879,8.540587655457461,4.828430073447287,17.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,16,4,7.772650648517607,0.0,1.0,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,1,2.525601061871665,10.0,6.0,5.149125855194637,4.991083903463092,5.247049586645942,0.0,17.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,16,4,6.991027808137728,0.0,1.0,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,1,13.988595478768243,10.0,6.0,10.489811643452985,8.551541095635324,-6.997567670630515,0.0,17.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,16,4,12.400814240174782,0.0,1.0,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,1,3.5012579120109124,10.0,6.0,7.951036076092847,6.859024050728564,8.89955632816387,4.651415860516973,17.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,16,4,10.831765798859415,0.0,1.0,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,1,6.08309982757929,10.0,6.0,8.457432813219352,7.196621875479568,4.748665971280125,1.287550511722099,17.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,17,7,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,1,11.043219147532652,16.0,1.0,5.521609573766326,5.583850826955328,-11.043219147532652,17.925951636663143,18.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,17,7,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,1,5.078882235904828,16.0,1.0,2.539441117952414,3.595738523079387,-5.078882235904828,20.097080424148025,18.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,17,7,6.891552207237745,0.7142857142857143,0.2857142857142857,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,1,10.053502595971771,16.0,1.0,8.472527401604758,7.551129378847616,-3.1619503887340263,19.089562102557185,18.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,17,7,2.4174076977548697,0.7142857142857143,0.2857142857142857,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,1,14.018207787476143,16.0,1.0,8.217807742615506,7.381316272854781,-11.600800089721274,20.258969681619828,18.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,17,7,0.006938857076906224,0.7142857142857143,0.2857142857142857,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,1,13.32728606353696,16.0,1.0,6.667112460306933,6.3475194179824,-13.320347206460053,20.98331400895074,18.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,18,2,24.813059287065713,0.0,0.5,0.5,0.0,20.0,8.7,0.0,0.5,MEDIO,1,0,1,2.0624842594286426,17.0,1.0,13.437771773247178,10.908911340894944,22.75057502763707,0.0,19.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,18,2,14.766753978091891,0.0,0.5,0.5,0.0,20.0,8.7,0.0,0.5,MEDIO,1,0,1,7.140076399629569,17.0,1.0,10.953415188860731,9.252673617970645,7.626677578462322,8.240924406105185,19.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,18,2,18.87894025593335,0.0,0.5,0.5,0.0,20.0,8.7,0.0,0.5,MEDIO,1,0,1,0.10290708745342592,17.0,1.0,9.490923671693388,8.277679273192417,18.776033168479927,7.333750347570541,19.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,18,2,15.670095136960729,0.0,0.5,0.5,0.0,20.0,8.7,0.0,0.5,MEDIO,1,0,1,0.0,17.0,1.0,7.835047568480364,7.173761871050401,15.670095136960729,4.503413503084955,19.0,1.0,1
MC_A2,mercado_campesino,2026-06-10,2,18,2,18.134834945356136,0.0,0.5,0.5,0.0,20.0,8.7,0.0,0.5,MEDIO,1,0,1,1.4108519590163597,17.0,1.0,9.772843452186248,8.46562579352099,16.723982986339777,1.712335211096347,19.0,1.0,1
MC_A2,mercado_campesino,2026-06-21,6,6,3,19.501196978939,0.0,0.6666666666666666,0.0,0.3333333333333333,29.100000000000005,0.2,0.0,0.6667,MEDIO,0,0,1,,,,,,,7.494285624541385,7.0,1.0,1
MC_A2,mercado_campesino,2026-06-21,6,6,3,18.646718391500535,0.0,0.6666666666666666,0.0,0.3333333333333333,29.100000000000005,0.2,0.0,0.6667,MEDIO,0,0,1,,,,,,,4.8527529788276595,7.0,1.0,1
MC_A2,mercado_campesino,2026-06-21,6,6,3,11.24061419159722,0.0,0.6666666666666666,0.0,0.3333333333333333,29.100000000000005,0.2,0.0,0.6667,MEDIO,0,0,1,,,,,,,2.4564551535694163,7.0,1.0,1
MC_A2,mercado_campesino,2026-06-21,6,6,3,15.4161170293997,0.0,0.6666666666666666,0.0,0.3333333333333333,29.100000000000005,0.2,0.0,0.6667,MEDIO,0,0,1,,,,,,,0.0,7.0,1.0,1
MC_A2,mercado_campesino,2026-06-21,6,6,3,15.295301502179182,0.0,0.6666666666666666,0.0,0.3333333333333333,29.100000000000005,0.2,0.0,0.6667,MEDIO,0,0,1,,,,,,,1.4690757132683663,7.0,1.0,1
MC_A3,mercado_campesino,2026-06-09,1,15,2,14.212202973140501,0.0,1.0,0.0,0.0,16.2,8.8,0.0,1.0,ALTO,0,0,2,,,,,,,9.196329545949853,17.0,2.0,1
MC_A3,mercado_campesino,2026-06-09,1,15,2,12.073985032091723,0.0,1.0,0.0,0.0,16.2,8.8,0.0,1.0,ALTO,0,0,2,,,,,,,11.23057311188469,17.0,2.0,1
MC_A3,mercado_campesino,2026-06-09,1,15,2,11.20856274544119,0.0,1.0,0.0,0.0,16.2,8.8,0.0,1.0,ALTO,0,0,2,,,,,,,14.821986772492755,17.0,2.0,1
MC_A3,mercado_campesino,2026-06-09,1,15,2,13.299724058599857,0.0,1.0,0.0,0.0,16.2,8.8,0.0,1.0,ALTO,0,0,2,,,,,,,15.630252054925844,17.0,2.0,1
MC_A3,mercado_campesino,2026-06-09,1,15,2,11.626818458081248,0.0,1.0,0.0,0.0,16.2,8.8,0.0,1.0,ALTO,0,0,2,,,,,,,10.71907190615193,17.0,2.0,1
MC_A3,mercado_campesino,2026-06-10,2,7,6,11.959308040577245,0.1666666666666666,0.5,0.3333333333333333,0.0,20.0,8.7,0.0,0.6667,MEDIO,1,0,2,,,,,,,18.58570873845081,8.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,7,6,12.92648217521474,0.1666666666666666,0.5,0.3333333333333333,0.0,20.0,8.7,0.0,0.6667,MEDIO,1,0,2,,,,,,,15.380849592073414,8.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,7,6,12.718562297513753,0.1666666666666666,0.5,0.3333333333333333,0.0,20.0,8.7,0.0,0.6667,MEDIO,1,0,2,,,,,,,18.55124575720626,8.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,7,6,18.580519807610507,0.1666666666666666,0.5,0.3333333333333333,0.0,20.0,8.7,0.0,0.6667,MEDIO,1,0,2,,,,,,,22.53319107349542,8.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,7,6,10.439139384783047,0.1666666666666666,0.5,0.3333333333333333,0.0,20.0,8.7,0.0,0.6667,MEDIO,1,0,2,,,,,,,17.30587557360106,8.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,8,3,14.465310884327572,0.0,0.3333333333333333,0.6666666666666666,0.0,20.0,8.7,0.0,0.3333,BAJO,1,0,2,11.073250152594259,7.0,1.0,12.769280518460915,12.596187012307277,3.392060731733313,9.512288884453369,9.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,8,3,20.912529272425896,0.0,0.3333333333333333,0.6666666666666666,0.0,20.0,8.7,0.0,0.3333,BAJO,1,0,2,10.739025050223994,7.0,1.0,15.825777161324945,14.633851440883296,10.173504222201903,7.170023274676356,9.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,8,3,12.813597565128926,0.0,0.3333333333333333,0.6666666666666666,0.0,20.0,8.7,0.0,0.3333,BAJO,1,0,2,12.107108817350344,7.0,1.0,12.460353191239635,12.390235460826423,0.7064887477785824,6.183923139270548,9.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,8,3,16.721231330678222,0.0,0.3333333333333333,0.6666666666666666,0.0,20.0,8.7,0.0,0.3333,BAJO,1,0,2,10.382095604295603,7.0,1.0,13.551663467486913,13.117775644991275,6.339135726382619,8.522325227707176,9.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,8,3,13.754513396883704,0.0,0.3333333333333333,0.6666666666666666,0.0,20.0,8.7,0.0,0.3333,BAJO,1,0,2,8.956607877474271,7.0,1.0,11.355560637178987,11.65370709145266,4.797905519409433,13.892825326877315,9.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,9,4,5.640455119104156,0.5,0.0,0.5,0.0,20.0,8.7,0.0,0.5,MEDIO,0,0,2,15.350905576357855,8.0,1.0,10.495680347731005,12.080453565154002,-9.7104504572537,19.436744501550777,10.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,9,4,15.766683469875614,0.5,0.0,0.5,0.0,20.0,8.7,0.0,0.5,MEDIO,0,0,2,15.17028498157373,8.0,1.0,15.468484225724673,15.395656150483115,0.5963984883018849,14.110558821065357,10.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,9,4,9.574967909074259,0.5,0.0,0.5,0.0,20.0,8.7,0.0,0.5,MEDIO,0,0,2,22.175367893157944,8.0,1.0,15.8751679011161,15.666778600744067,-12.600399984083685,12.616418710501723,10.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,9,4,8.157574108656943,0.5,0.0,0.5,0.0,20.0,8.7,0.0,0.5,MEDIO,0,0,2,19.877523445315646,8.0,1.0,14.017548776986295,14.428365851324196,-11.719949336658702,16.050101684488858,10.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,9,4,7.8414605641343185,0.5,0.0,0.5,0.0,20.0,8.7,0.0,0.5,MEDIO,0,0,2,17.676773951063247,8.0,1.0,12.759117257598783,13.589411505065854,-9.835313386928927,11.6791787833555,10.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,16,3,23.09139949556632,0.0,0.0,0.6666666666666666,0.3333333333333333,20.0,8.7,0.0,0.0,BAJO,0,0,2,14.356587442273762,10.0,6.0,18.723993468920042,17.12155120150225,8.73481205329256,19.560765907236956,17.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,16,3,22.325370548657038,0.0,0.0,0.6666666666666666,0.3333333333333333,20.0,8.7,0.0,0.0,BAJO,0,0,2,16.13891912434409,10.0,6.0,19.232144836500563,17.460318779889263,6.186451424312949,21.446038567994954,17.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,16,3,24.04207912037264,0.0,0.0,0.6666666666666666,0.3333333333333333,20.0,8.7,0.0,0.0,BAJO,0,0,2,15.849606302522382,10.0,6.0,19.94584271144751,17.93611736318723,8.192472817850259,19.12838747848389,17.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,16,3,23.666870503471465,0.0,0.0,0.6666666666666666,0.3333333333333333,20.0,8.7,0.0,0.0,BAJO,0,0,2,13.257202318719582,10.0,6.0,18.462036411095525,16.946913162952573,10.409668184751883,19.76443673237829,17.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,16,3,23.43168784271512,0.0,0.0,0.6666666666666666,0.3333333333333333,20.0,8.7,0.0,0.0,BAJO,0,0,2,20.055683265589025,10.0,6.0,21.743685554152073,19.134679258323605,3.3760045771260963,22.800164572212758,17.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,17,3,19.9319451047115,0.0,0.3333333333333333,0.6666666666666666,0.0,20.0,8.7,0.0,0.3333,BAJO,1,0,2,21.82363495761512,16.0,1.0,20.877790031163308,19.187045205960725,-1.891689852903621,16.313163953724708,18.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,17,3,21.87699821804217,0.0,0.3333333333333333,0.6666666666666666,0.0,20.0,8.7,0.0,0.3333,BAJO,1,0,2,24.301291629673845,16.0,1.0,23.089144923858008,20.661281801090524,-2.4242934116316732,20.159702714422483,18.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,17,3,14.78625658429124,0.0,0.3333333333333333,0.6666666666666666,0.0,20.0,8.7,0.0,0.3333,BAJO,1,0,2,25.906732690536735,16.0,1.0,20.346494637413986,18.83284827679451,-11.120476106245496,20.097573133346074,18.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,17,3,16.31794820089788,0.0,0.3333333333333333,0.6666666666666666,0.0,20.0,8.7,0.0,0.3333,BAJO,1,0,2,22.52778066874483,16.0,1.0,19.422864434821356,18.217094808399423,-6.209832467846947,19.63696294809391,18.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,17,3,19.126724407835226,0.0,0.3333333333333333,0.6666666666666666,0.0,20.0,8.7,0.0,0.3333,BAJO,1,0,2,22.960978085174144,16.0,1.0,21.043851246504687,19.297752682854977,-3.8342536773389178,18.75004212379215,18.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,18,3,18.391392556025085,0.0,0.0,1.0,0.0,20.0,8.7,0.0,0.0,BAJO,1,0,2,19.368488160317472,17.0,1.0,18.87994035817128,18.994034312854925,-0.9770956042923871,6.631055495023219,19.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,18,3,12.800683837541591,0.0,0.0,1.0,0.0,20.0,8.7,0.0,0.0,BAJO,1,0,2,18.42792946289937,17.0,1.0,15.614306650220481,16.81694517422106,-5.62724562535778,3.5032580692377673,19.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,18,3,19.714921898058233,0.0,0.0,1.0,0.0,20.0,8.7,0.0,0.0,BAJO,1,0,2,18.101705143828003,17.0,1.0,18.908313520943118,19.01294975470282,1.6132167542302298,0.0,19.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,18,3,19.792215929854873,0.0,0.0,1.0,0.0,20.0,8.7,0.0,0.0,BAJO,1,0,2,23.172113410231766,17.0,1.0,21.482164670043318,20.728850520769623,-3.3798974803768935,0.0,19.0,1.0,1
MC_A3,mercado_campesino,2026-06-10,2,18,3,21.08642602439943,0.0,0.0,1.0,0.0,20.0,8.7,0.0,0.0,BAJO,1,0,2,18.20650457692297,17.0,1.0,19.6464653006612,19.50505094118154,2.879921447476459,2.9288048068072374,19.0,1.0,1
MC_A3,mercado_campesino,2026-06-21,6,6,3,12.123573806805265,0.0,0.6666666666666666,0.3333333333333333,0.0,29.100000000000005,0.2,0.0,0.6667,MEDIO,0,0,2,,,,,,,18.52551273599376,7.0,1.0,1
MC_A3,mercado_campesino,2026-06-21,6,6,3,17.80669782130275,0.0,0.6666666666666666,0.3333333333333333,0.0,29.100000000000005,0.2,0.0,0.6667,MEDIO,0,0,2,,,,,,,20.740635528745386,7.0,1.0,1
MC_A3,mercado_campesino,2026-06-21,6,6,3,18.850763452811496,0.0,0.6666666666666666,0.3333333333333333,0.0,29.100000000000005,0.2,0.0,0.6667,MEDIO,0,0,2,,,,,,,22.177166558981245,7.0,1.0,1
MC_A3,mercado_campesino,2026-06-21,6,6,3,15.727204018267152,0.0,0.6666666666666666,0.3333333333333333,0.0,29.100000000000005,0.2,0.0,0.6667,MEDIO,0,0,2,,,,,,,23.545503258996852,7.0,1.0,1
MC_A3,mercado_campesino,2026-06-21,6,6,3,15.72697813654325,0.0,0.6666666666666666,0.3333333333333333,0.0,29.100000000000005,0.2,0.0,0.6667,MEDIO,0,0,2,,,,,,,21.333194477646714,7.0,1.0,1
MC_A4,mercado_campesino,2026-06-09,1,15,2,3.2146209244326363,0.5,0.5,0.0,0.0,16.2,8.8,0.0,1.0,ALTO,0,0,3,,,,,,,10.397367869374145,17.0,2.0,1
MC_A4,mercado_campesino,2026-06-09,1,15,2,2.82889528256247,0.5,0.5,0.0,0.0,16.2,8.8,0.0,1.0,ALTO,0,0,3,,,,,,,11.285572738727236,17.0,2.0,1
MC_A4,mercado_campesino,2026-06-09,1,15,2,2.3661627354452235,0.5,0.5,0.0,0.0,16.2,8.8,0.0,1.0,ALTO,0,0,3,,,,,,,11.086159646321645,17.0,2.0,1
MC_A4,mercado_campesino,2026-06-09,1,15,2,3.3165436570969002,0.5,0.5,0.0,0.0,16.2,8.8,0.0,1.0,ALTO,0,0,3,,,,,,,11.46038036478022,17.0,2.0,1
MC_A4,mercado_campesino,2026-06-09,1,15,2,4.222532990241913,0.5,0.5,0.0,0.0,16.2,8.8,0.0,1.0,ALTO,0,0,3,,,,,,,12.085272662562721,17.0,2.0,1
MC_A4,mercado_campesino,2026-06-10,2,7,5,8.703197003346334,0.2,0.6,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,1,0,3,,,,,,,2.9158562096128744,8.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,7,5,7.935573479599868,0.2,0.6,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,1,0,3,,,,,,,3.300792982318882,8.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,7,5,7.501278798422932,0.2,0.6,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,1,0,3,,,,,,,5.882769717781681,8.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,7,5,8.613474810761028,0.2,0.6,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,1,0,3,,,,,,,3.7560169615326986,8.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,7,5,7.024537900716947,0.2,0.6,0.2,0.0,20.0,8.7,0.0,0.8,ALTO,1,0,3,,,,,,,4.4601164037238785,8.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,8,7,3.2579213474877173,0.4285714285714285,0.5714285714285714,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,7.354186950351343,7.0,1.0,5.3060541489195305,5.454036099279687,-4.0962656028636255,4.014520695150537,9.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,8,7,5.540284753583185,0.4285714285714285,0.5714285714285714,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,8.58578827128499,7.0,1.0,7.0630365124340875,6.625357674956059,-3.045503517701805,1.5094639877223983,9.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,8,7,4.721452085725712,0.4285714285714285,0.5714285714285714,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,8.069315198585425,7.0,1.0,6.3953836421555685,6.180255761437046,-3.347863112859713,4.112556770902012,9.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,8,7,5.983789225106804,0.4285714285714285,0.5714285714285714,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,6.014623397564696,7.0,1.0,5.99920631133575,5.9161375408905,-0.030834172457891995,3.1454891176021547,9.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,8,7,4.997178361029979,0.4285714285714285,0.5714285714285714,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,6.478091187760697,7.0,1.0,5.737634774395338,5.7417565162635595,-1.4809128267307177,5.134535977832666,9.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,9,7,4.068741430055386,0.5714285714285714,0.4285714285714285,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,3,5.243207361020727,8.0,1.0,4.655974395538056,5.175411501787276,-1.174465930965341,6.050602385755668,10.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,9,7,4.497339910271449,0.5714285714285714,0.4285714285714285,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,3,5.456721425339365,8.0,1.0,4.977030667805407,5.3894490166321765,-0.9593815150679168,6.824089761032262,10.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,9,7,3.9398408783139063,0.5714285714285714,0.4285714285714285,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,3,4.688712561047764,8.0,1.0,4.314276719680835,4.947613051215796,-0.7488716827338573,5.769235319203466,10.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,9,7,3.5723244133394365,0.5714285714285714,0.4285714285714285,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,3,4.281804731443238,8.0,1.0,3.927064572391337,4.689471619689463,-0.7094803181038012,6.9689254975356,10.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,9,7,4.676378987117649,0.5714285714285714,0.4285714285714285,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,3,3.409981964804729,8.0,1.0,4.043180475961189,4.766882222069364,1.2663970223129195,6.479708511285484,10.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,16,4,3.925548961036677,0.5,0.5,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,3,5.884473011223373,10.0,6.0,4.905010986130025,4.908102562181921,-1.9589240501866962,5.208779730372016,17.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,16,4,2.694671640355309,0.5,0.5,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,3,7.412520114365385,10.0,6.0,5.0535958773603475,5.00715915633547,-4.717848474010077,6.010994863571158,17.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,16,4,3.7788087985156653,0.5,0.5,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,3,7.424460628332907,10.0,6.0,5.6016347134242865,5.3725183803780965,-3.645651829817242,6.810051792395193,17.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,16,4,3.033205470798019,0.5,0.5,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,3,8.839813043392104,10.0,6.0,5.936509257095061,5.595768076158612,-5.806607572594085,5.80258062223353,17.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,16,4,0.5720858439643774,0.5,0.5,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,0,0,3,8.143713641569057,10.0,6.0,4.357899742766717,4.543361733273049,-7.57162779760468,5.559573050100199,17.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,17,3,6.1038092945768145,0.3333333333333333,0.6666666666666666,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,3.760131376319589,16.0,1.0,4.931970335448202,4.711789747441659,2.3436779182572254,1.7915392324728414,18.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,17,3,4.795586956035892,0.3333333333333333,0.6666666666666666,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,0.959150459696273,16.0,1.0,2.877368707866083,3.3420553290535793,3.836436496339619,2.5691658461912446,18.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,17,3,6.4230457727412595,0.3333333333333333,0.6666666666666666,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,3.0044062482270433,16.0,1.0,4.713726010484152,4.5662935307989585,3.4186395245142163,3.599181586374363,18.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,17,3,4.640548519222641,0.3333333333333333,0.6666666666666666,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,0.2770743380165195,16.0,1.0,2.45881142861958,3.063017142889244,4.363474181206121,3.385635744502078,18.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,17,3,5.546027664712657,0.3333333333333333,0.6666666666666666,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,2.942049652195436,16.0,1.0,4.244038658454047,4.253168629445555,2.603978012517221,4.008796909771342,18.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,18,3,3.4663578646160236,0.6666666666666666,0.3333333333333333,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,6.73144748205202,17.0,1.0,5.098902673334022,5.077046226667125,-3.2650896174359962,1.6491329140266386,19.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,18,3,3.8433946656132316,0.6666666666666666,0.3333333333333333,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,5.3219194194912625,17.0,1.0,4.582657042552247,4.732882472812609,-1.4785247538780308,1.255738119612296,19.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,18,3,3.522683571070437,0.6666666666666666,0.3333333333333333,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,6.7895636946249915,17.0,1.0,5.156123632847715,5.115193533009587,-3.2668801235545546,1.0496891057983453,19.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,18,3,3.8348329842066065,0.6666666666666666,0.3333333333333333,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,5.7441933278274435,17.0,1.0,4.7895131560170245,4.8707865484557935,-1.909360343620837,1.315465021310407,19.0,1.0,1
MC_A4,mercado_campesino,2026-06-10,2,18,3,4.1315483120994525,0.6666666666666666,0.3333333333333333,0.0,0.0,20.0,8.7,0.0,1.0,ALTO,1,0,3,4.082152957117508,17.0,1.0,4.10685063460848,4.415678200850098,0.049395354981944806,0.18102486315452015,19.0,1.0,1
MC_A4,mercado_campesino,2026-06-21,6,6,4,5.32374873196348,0.25,0.5,0.25,0.0,29.1,0.2,0.0,0.75,ALTO,0,0,3,,,,,,,5.421115633856342,7.0,1.0,1
MC_A4,mercado_campesino,2026-06-21,6,6,4,6.097331636444138,0.25,0.5,0.25,0.0,29.1,0.2,0.0,0.75,ALTO,0,0,3,,,,,,,8.38781872472928,7.0,1.0,1
